0 verbose cli /usr/local/bin/node /usr/local/bin/npm
1 info using npm@9.8.1
2 info using node@v19.9.0
3 timing npm:load:whichnode Completed in 82ms
4 timing config:load:defaults Completed in 2ms
5 timing config:load:file:/usr/local/lib/node_modules/npm/npmrc Completed in 1ms
6 timing config:load:builtin Completed in 1ms
7 timing config:load:cli Completed in 4ms
8 timing config:load:env Completed in 0ms
9 timing config:load:project Completed in 9ms
10 timing config:load:file:/home/container/.npmrc Completed in 0ms
11 timing config:load:user Completed in 0ms
12 timing config:load:file:/usr/local/etc/npmrc Completed in 2ms
13 timing config:load:global Completed in 2ms
14 timing config:load:setEnvs Completed in 1ms
15 timing config:load Completed in 20ms
16 timing npm:load:configload Completed in 21ms
17 timing config:load:flatten Completed in 12ms
18 timing npm:load:mkdirpcache Completed in 0ms
19 timing npm:load:mkdirplogs Completed in 0ms
20 verbose title npm install
21 verbose argv "install"
22 timing npm:load:setTitle Completed in 1ms
23 timing npm:load:display Completed in 1ms
24 verbose logfile logs-max:10 dir:/home/container/.npm/_logs/2024-04-02T22_41_36_883Z-
25 verbose logfile /home/container/.npm/_logs/2024-04-02T22_41_36_883Z-debug-0.log
26 timing npm:load:logFile Completed in 51ms
27 timing npm:load:timers Completed in 0ms
28 timing npm:load:configScope Completed in 0ms
29 timing npm:load Completed in 275ms
30 timing arborist:ctor Completed in 1ms
31 silly logfile done cleaning log files
32 timing idealTree:init Completed in 886ms
33 timing idealTree:userRequests Completed in 0ms
34 silly idealTree buildDeps
35 timing idealTree:#root Completed in 5ms
36 timing idealTree:buildDeps Completed in 9ms
37 timing idealTree:fixDepFlags Completed in 0ms
38 timing idealTree Completed in 907ms
39 timing reify:loadTrees Completed in 948ms
40 timing reify:diffTrees Completed in 11ms
41 silly reify moves {}
42 timing reify:retireShallow Completed in 2ms
43 timing reify:createSparse Completed in 108ms
44 timing reify:loadBundles Completed in 0ms
45 silly audit bulk request {
45 silly audit   '@aero/centra': [ '1.0.8' ],
162 silly tarball no local data for gopd@https://registry.npmjs.org/gopd/-/gopd-1.0.1.tgz. Extracting by manifest.
163 silly tarball no local data for get-stream@https://registry.npmjs.org/get-stream/-/get-stream-3.0.0.tgz. Extracting by manifest.
164 silly tarball no local data for get-intrinsic@https://registry.npmjs.org/get-intrinsic/-/get-intrinsic-1.2.4.tgz. Extracting by manifest.
165 silly tarball no local data for function-bind@https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz. Extracting by manifest.
166 silly tarball no local data for fraction.js@https://registry.npmjs.org/fraction.js/-/fraction.js-4.3.4.tgz. Extracting by manifest.
167 silly tarball no local data for formidable@https://registry.npmjs.org/formidable/-/formidable-2.1.2.tgz. Extracting by manifest.
168 silly tarball no local data for formdata-polyfill@https://registry.npmjs.org/formdata-polyfill/-/formdata-polyfill-4.0.10.tgz. Extracting by manifest.
169 silly tarball no local data for form-data@https://registry.npmjs.org/form-data/-/form-data-4.0.0.tgz. Extracting by manifest.
170 silly tarball no local data for follow-redirects@https://registry.npmjs.org/follow-redirects/-/follow-redirects-1.15.6.tgz. Extracting by manifest.
171 silly tarball no local data for fetch-blob@https://registry.npmjs.org/fetch-blob/-/fetch-blob-3.2.0.tgz. Extracting by manifest.
172 silly tarball no local data for fast-safe-stringify@https://registry.npmjs.org/fast-safe-stringify/-/fast-safe-stringify-2.1.1.tgz. Extracting by manifest.
173 silly tarball no local data for fast-deep-equal@https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz. Extracting by manifest.
174 silly tarball no local data for ext@https://registry.npmjs.org/ext/-/ext-1.7.0.tgz. Extracting by manifest.
175 silly tarball no local data for eventemitter3@https://registry.npmjs.org/eventemitter3/-/eventemitter3-1.2.0.tgz. Extracting by manifest.
176 silly tarball no local data for event-target-shim@https://registry.npmjs.org/event-target-shim/-/event-target-shim-5.0.1.tgz. Extracting by manifest.
177 silly tarball no local data for event-emitter@https://registry.npmjs.org/event-emitter/-/event-emitter-0.3.5.tgz. Extracting by manifest.
178 silly tarball no local data for esniff@https://registry.npmjs.org/esniff/-/esniff-2.0.1.tgz. Extracting by manifest.
179 silly tarball no local data for escape-latex@https://registry.npmjs.org/escape-latex/-/escape-latex-1.2.0.tgz. Extracting by manifest.
180 silly tarball no local data for es6-weak-map@https://registry.npmjs.org/es6-weak-map/-/es6-weak-map-2.0.3.tgz. Extracting by manifest.
181 silly tarball no local data for es6-symbol@https://registry.npmjs.org/es6-symbol/-/es6-symbol-3.1.4.tgz. Extracting by manifest.
182 silly tarball no local data for es6-iterator@https://registry.npmjs.org/es6-iterator/-/es6-iterator-2.0.3.tgz. Extracting by manifest.
183 silly tarball no local data for es5-ext@https://registry.npmjs.org/es5-ext/-/es5-ext-0.10.64.tgz. Extracting by manifest.
184 silly tarball no local data for es-errors@https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz. Extracting by manifest.
185 silly tarball no local data for es-define-property@https://registry.npmjs.org/es-define-property/-/es-define-property-1.0.0.tgz. Extracting by manifest.
186 silly tarball no local data for entities@https://registry.npmjs.org/entities/-/entities-2.2.0.tgz. Extracting by manifest.
187 silly tarball no local data for easy-games-js@https://registry.npmjs.org/easy-games-js/-/easy-games-js-1.2.1.tgz. Extracting by manifest.
188 silly tarball no local data for duplexer3@https://registry.npmjs.org/duplexer3/-/duplexer3-0.1.5.tgz. Extracting by manifest.
189 silly tarball no local data for dotenv@https://registry.npmjs.org/dotenv/-/dotenv-16.4.5.tgz. Extracting by manifest.
190 silly tarball no local data for domutils@https://registry.npmjs.org/domutils/-/domutils-3.1.0.tgz. Extracting by manifest.
191 silly tarball no local data for domhandler@https://registry.npmjs.org/domhandler/-/domhandler-5.0.3.tgz. Extracting by manifest.
192 silly tarball no local data for domelementtype@https://registry.npmjs.org/domelementtype/-/domelementtype-2.3.0.tgz. Extracting by manifest.
193 silly tarball no local data for dom-serializer@https://registry.npmjs.org/dom-serializer/-/dom-serializer-2.0.0.tgz. Extracting by manifest.
194 silly tarball no local data for discord.js@https://registry.npmjs.org/discord.js/-/discord.js-12.5.3.tgz. Extracting by manifest.
195 silly tarball no local data for discord-ytdl-core@https://registry.npmjs.org/discord-ytdl-core/-/discord-ytdl-core-5.0.4.tgz. Extracting by manifest.
196 silly tarball no local data for discord-player@https://registry.npmjs.org/discord-player/-/discord-player-4.1.4.tgz. Extracting by manifest.
197 silly tarball no local data for discord-giveaways@https://registry.npmjs.org/discord-giveaways/-/discord-giveaways-4.5.1.tgz. Extracting by manifest.
198 silly tarball no local data for discord-buttons@https://registry.npmjs.org/discord-buttons/-/discord-buttons-4.0.0.tgz. Extracting by manifest.
199 silly tarball no local data for discord-api-types@https://registry.npmjs.org/discord-api-types/-/discord-api-types-0.33.5.tgz. Extracting by manifest.
200 silly tarball no local data for dezalgo@https://registry.npmjs.org/dezalgo/-/dezalgo-1.0.4.tgz. Extracting by manifest.
201 silly tarball no local data for delayed-stream@https://registry.npmjs.org/delayed-stream/-/delayed-stream-1.0.0.tgz. Extracting by manifest.
202 silly tarball no local data for define-data-property@https://registry.npmjs.org/define-data-property/-/define-data-property-1.1.4.tgz. Extracting by manifest.
203 silly tarball no local data for deepmerge@https://registry.npmjs.org/deepmerge/-/deepmerge-4.3.1.tgz. Extracting by manifest.
204 silly tarball no local data for decimal.js@https://registry.npmjs.org/decimal.js/-/decimal.js-10.4.3.tgz. Extracting by manifest.
205 silly tarball no local data for debug@https://registry.npmjs.org/debug/-/debug-4.3.4.tgz. Extracting by manifest.
206 silly tarball no local data for dateformat@https://registry.npmjs.org/dateformat/-/dateformat-5.0.3.tgz. Extracting by manifest.
207 silly tarball no local data for data-uri-to-buffer@https://registry.npmjs.org/data-uri-to-buffer/-/data-uri-to-buffer-4.0.1.tgz. Extracting by manifest.
208 silly tarball no local data for d@https://registry.npmjs.org/d/-/d-1.0.2.tgz. Extracting by manifest.
209 silly tarball no local data for csvtojson@https://registry.npmjs.org/csvtojson/-/csvtojson-2.0.10.tgz. Extracting by manifest.
210 silly tarball no local data for css-what@https://registry.npmjs.org/css-what/-/css-what-6.1.0.tgz. Extracting by manifest.
211 silly tarball no local data for css-select@https://registry.npmjs.org/css-select/-/css-select-5.1.0.tgz. Extracting by manifest.
212 silly tarball no local data for cross-spawn@https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.3.tgz. Extracting by manifest.
213 silly tarball no local data for cross-fetch@https://registry.npmjs.org/cross-fetch/-/cross-fetch-3.1.8.tgz. Extracting by manifest.
214 silly tarball no local data for cross-env@https://registry.npmjs.org/cross-env/-/cross-env-7.0.3.tgz. Extracting by manifest.
215 silly tarball no local data for create-error-class@https://registry.npmjs.org/create-error-class/-/create-error-class-3.0.2.tgz. Extracting by manifest.
216 silly tarball no local data for cpu-stat@https://registry.npmjs.org/cpu-stat/-/cpu-stat-2.0.1.tgz. Extracting by manifest.
217 silly tarball no local data for cookiejar@https://registry.npmjs.org/cookiejar/-/cookiejar-2.1.4.tgz. Extracting by manifest.
218 silly tarball no local data for component-emitter@https://registry.npmjs.org/component-emitter/-/component-emitter-1.3.1.tgz. Extracting by manifest.
219 silly tarball no local data for complex.js@https://registry.npmjs.org/complex.js/-/complex.js-2.1.1.tgz. Extracting by manifest.
220 silly tarball no local data for common-tags@https://registry.npmjs.org/common-tags/-/common-tags-1.8.2.tgz. Extracting by manifest.
221 silly tarball no local data for combined-stream@https://registry.npmjs.org/combined-stream/-/combined-stream-1.0.8.tgz. Extracting by manifest.
222 silly tarball no local data for cli-color@https://registry.npmjs.org/cli-color/-/cli-color-2.0.4.tgz. Extracting by manifest.
223 silly tarball no local data for cheerio-select@https://registry.npmjs.org/cheerio-select/-/cheerio-select-2.1.0.tgz. Extracting by manifest.
224 silly tarball no local data for cheerio@https://registry.npmjs.org/cheerio/-/cheerio-1.0.0-rc.12.tgz. Extracting by manifest.
225 silly tarball no local data for capture-stack-trace@https://registry.npmjs.org/capture-stack-trace/-/capture-stack-trace-1.0.2.tgz. Extracting by manifest.
226 silly tarball no local data for call-bind@https://registry.npmjs.org/call-bind/-/call-bind-1.0.7.tgz. Extracting by manifest.
227 silly tarball no local data for boolbase@https://registry.npmjs.org/boolbase/-/boolbase-1.0.0.tgz. Extracting by manifest.
228 silly tarball no local data for bluebird@https://registry.npmjs.org/bluebird/-/bluebird-3.7.2.tgz. Extracting by manifest.
229 silly tarball no local data for axios@https://registry.npmjs.org/axios/-/axios-1.6.8.tgz. Extracting by manifest.
230 silly tarball no local data for asap@https://registry.npmjs.org/asap/-/asap-2.0.6.tgz. Extracting by manifest.
231 silly tarball no local data for asynckit@https://registry.npmjs.org/asynckit/-/asynckit-0.4.0.tgz. Extracting by manifest.
232 silly tarball no local data for aki-api@https://registry.npmjs.org/aki-api/-/aki-api-6.0.9.tgz. Extracting by manifest.
233 silly tarball no local data for akaneko@https://registry.npmjs.org/akaneko/-/akaneko-5.3.0.tgz. Extracting by manifest.
234 silly tarball no local data for agent-base@https://registry.npmjs.org/agent-base/-/agent-base-7.1.1.tgz. Extracting by manifest.
235 silly tarball no local data for abort-controller@https://registry.npmjs.org/abort-controller/-/abort-controller-3.0.0.tgz. Extracting by manifest.
236 silly tarball no local data for @types/ws@https://registry.npmjs.org/@types/ws/-/ws-8.5.10.tgz. Extracting by manifest.
237 silly tarball no local data for @types/node-fetch@https://registry.npmjs.org/@types/node-fetch/-/node-fetch-2.6.11.tgz. Extracting by manifest.
238 silly tarball no local data for @sapphire/shapeshift@https://registry.npmjs.org/@sapphire/shapeshift/-/shapeshift-3.9.7.tgz. Extracting by manifest.
239 silly tarball no local data for @types/node@https://registry.npmjs.org/@types/node/-/node-20.12.2.tgz. Extracting by manifest.
240 silly tarball no local data for @sapphire/async-queue@https://registry.npmjs.org/@sapphire/async-queue/-/async-queue-1.5.2.tgz. Extracting by manifest.
241 silly tarball no local data for @napi-rs/canvas-linux-x64-musl@https://registry.npmjs.org/@napi-rs/canvas-linux-x64-musl/-/canvas-linux-x64-musl-0.1.51.tgz. Extracting by manifest.
242 silly tarball no local data for @napi-rs/canvas-linux-x64-gnu@https://registry.npmjs.org/@napi-rs/canvas-linux-x64-gnu/-/canvas-linux-x64-gnu-0.1.51.tgz. Extracting by manifest.
243 silly tarball no local data for @napi-rs/canvas@https://registry.npmjs.org/@napi-rs/canvas/-/canvas-0.1.51.tgz. Extracting by manifest.
244 silly tarball no local data for @discordjs/collection@https://registry.npmjs.org/@discordjs/collection/-/collection-0.1.6.tgz. Extracting by manifest.
245 silly tarball no local data for @discordjs/form-data@https://registry.npmjs.org/@discordjs/form-data/-/form-data-3.0.1.tgz. Extracting by manifest.
246 silly tarball no local data for @discordjs/builders@https://registry.npmjs.org/@discordjs/builders/-/builders-0.16.0.tgz. Extracting by manifest.
247 silly tarball no local data for @babel/runtime@https://registry.npmjs.org/@babel/runtime/-/runtime-7.24.1.tgz. Extracting by manifest.
248 silly tarball no local data for @aero/centra@https://registry.npmjs.org/@aero/centra/-/centra-1.0.8.tgz. Extracting by manifest.
249 silly tarball no local data for node-fetch@https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz. Extracting by manifest.
250 silly tarball no local data for ws@https://registry.npmjs.org/ws/-/ws-8.16.0.tgz. Extracting by manifest.
251 silly tarball no local data for node-fetch@https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz. Extracting by manifest.
252 silly tarball no local data for discord.js@https://registry.npmjs.org/discord.js/-/discord.js-13.17.1.tgz. Extracting by manifest.
253 silly tarball no local data for @discordjs/collection@https://registry.npmjs.org/@discordjs/collection/-/collection-0.7.0.tgz. Extracting by manifest.
254 silly tarball no local data for entities@https://registry.npmjs.org/entities/-/entities-4.5.0.tgz. Extracting by manifest.
255 silly tarball no local data for axios@https://registry.npmjs.org/axios/-/axios-0.21.4.tgz. Extracting by manifest.
256 silly tarball no local data for entities@https://registry.npmjs.org/entities/-/entities-4.5.0.tgz. Extracting by manifest.
257 silly tarball no local data for aki-api@https://registry.npmjs.org/aki-api/-/aki-api-5.2.1.tgz. Extracting by manifest.
258 silly tarball no local data for entities@https://registry.npmjs.org/entities/-/entities-4.5.0.tgz. Extracting by manifest.
259 silly tarball no local data for node-fetch@https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz. Extracting by manifest.
260 silly tarball no local data for ms@https://registry.npmjs.org/ms/-/ms-2.1.2.tgz. Extracting by manifest.
261 silly tarball no local data for node-fetch@https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz. Extracting by manifest.
262 silly tarball no local data for discord-api-types@https://registry.npmjs.org/discord-api-types/-/discord-api-types-0.36.3.tgz. Extracting by manifest.
263 http fetch POST 200 https://registry.npmjs.org/-/npm/v1/security/advisories/bulk 3524ms
264 timing auditReport:getReport Completed in 3611ms
265 silly audit report {
265 silly audit report   axios: [
265 silly audit report     {
265 silly audit report       id: 1096525,
265 silly audit report       url: 'https://github.com/advisories/GHSA-wf5p-g6vw-rhxx',
265 silly audit report       title: 'Axios Cross-Site Request Forgery Vulnerability',
265 silly audit report       severity: 'moderate',
265 silly audit report       vulnerable_versions: '>=0.8.1 <0.28.0',
265 silly audit report       cwe: [Array],
265 silly audit report       cvss: [Object]
265 silly audit report     }
265 silly audit report   ],
265 silly audit report   got: [
265 silly audit report     {
265 silly audit report       id: 1088948,
265 silly audit report       url: 'https://github.com/advisories/GHSA-pfrx-2q88-qq97',
265 silly audit report       title: 'Got allows a redirect to a UNIX socket',
265 silly audit report       severity: 'moderate',
265 silly audit report       vulnerable_versions: '<11.8.5',
265 silly audit report       cwe: [],
265 silly audit report       cvss: [Object]
265 silly audit report     }
265 silly audit report   ]
265 silly audit report }
266 timing metavuln:cache:get:security-advisory:axios:DWOj4TL+QC2jnljHYf8aCi6iPBcYq+0LOKjdzNVokECbG1iHEswe3GrSJSIK7xUS0P6cxBtfohelQazrR3iLYA== Completed in 185ms
267 timing metavuln:cache:get:security-advisory:got:6RwqOtyKHRfIYfVtDkU86+jmAkm03OLYFGvOQUWcpuzfU8h8RNz3w5ZFTGeJ+8QNC0jGK3xFL9UvdqMN+kLCrg== Completed in 183ms
268 http fetch GET 200 https://registry.npmjs.org/unzip-response/-/unzip-response-2.0.1.tgz 7583ms (cache miss)
269 timing reifyNode:node_modules/unzip-response Completed in 8212ms
270 http fetch GET 200 https://registry.npmjs.org/unique-random-array/-/unique-random-array-1.0.1.tgz 9548ms (cache miss)
271 timing reifyNode:node_modules/unique-random-array Completed in 10174ms
272 http fetch GET 200 https://registry.npmjs.org/wrappy/-/wrappy-1.0.2.tgz 9906ms (cache miss)
273 timing reifyNode:node_modules/wrappy Completed in 10511ms
274 http fetch GET 200 https://registry.npmjs.org/url-parse-lax/-/url-parse-lax-1.0.0.tgz 9897ms (cache miss)
275 timing reifyNode:node_modules/url-parse-lax Completed in 10511ms
276 http fetch GET 200 https://registry.npmjs.org/unique-random/-/unique-random-1.0.0.tgz 9888ms (cache miss)
277 timing reifyNode:node_modules/unique-random Completed in 10514ms
278 http fetch GET 200 https://registry.npmjs.org/timed-out/-/timed-out-4.0.1.tgz 10210ms (cache miss)
279 timing reifyNode:node_modules/timed-out Completed in 10882ms
280 http fetch GET 200 https://registry.npmjs.org/shebang-regex/-/shebang-regex-3.0.0.tgz 10189ms (cache miss)
281 timing reifyNode:node_modules/shebang-regex Completed in 10884ms
282 http fetch GET 200 https://registry.npmjs.org/strip-bom/-/strip-bom-2.0.0.tgz 10211ms (cache miss)
283 timing reifyNode:node_modules/strip-bom Completed in 10892ms
284 http fetch GET 200 https://registry.npmjs.org/spotify-url-info/-/spotify-url-info-2.2.9.tgz 10211ms (cache miss)
285 timing reifyNode:node_modules/spotify-url-info Completed in 10899ms
286 http fetch GET 200 https://registry.npmjs.org/yallist/-/yallist-4.0.0.tgz 10570ms (cache miss)
287 timing reifyNode:node_modules/yallist Completed in 11172ms
288 http fetch GET 200 https://registry.npmjs.org/which/-/which-2.0.2.tgz 10578ms (cache miss)
289 timing reifyNode:node_modules/which Completed in 11187ms
290 http fetch GET 200 https://registry.npmjs.org/webidl-conversions/-/webidl-conversions-3.0.1.tgz 10580ms (cache miss)
291 timing reifyNode:node_modules/webidl-conversions Completed in 11194ms
292 http fetch GET 200 https://registry.npmjs.org/write-file-atomic/-/write-file-atomic-5.0.1.tgz 10598ms (cache miss)
293 timing reifyNode:node_modules/write-file-atomic Completed in 11199ms
294 http fetch GET 200 https://registry.npmjs.org/shebang-command/-/shebang-command-2.0.0.tgz 10513ms (cache miss)
295 timing reifyNode:node_modules/shebang-command Completed in 11209ms
296 http fetch GET 200 https://registry.npmjs.org/regenerator-runtime/-/regenerator-runtime-0.14.1.tgz 10442ms (cache miss)
297 timing reifyNode:node_modules/regenerator-runtime Completed in 11212ms
298 http fetch GET 200 https://registry.npmjs.org/setimmediate/-/setimmediate-1.0.5.tgz 10521ms (cache miss)
299 timing reifyNode:node_modules/setimmediate Completed in 11218ms
300 http fetch GET 200 https://registry.npmjs.org/prepend-http/-/prepend-http-1.0.4.tgz 10716ms (cache miss)
301 timing reifyNode:node_modules/prepend-http Completed in 11501ms
302 http fetch GET 200 https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz 10717ms (cache miss)
303 timing reifyNode:node_modules/path-key Completed in 11503ms
304 http fetch GET 200 https://registry.npmjs.org/parse5-htmlparser2-tree-adapter/-/parse5-htmlparser2-tree-adapter-7.0.0.tgz 10636ms (cache miss)
305 timing reifyNode:node_modules/parse5-htmlparser2-tree-adapter Completed in 11505ms
306 http fetch GET 200 https://registry.npmjs.org/random-puppy/-/random-puppy-1.1.0.tgz 10739ms (cache miss)
307 timing reifyNode:node_modules/random-puppy Completed in 11514ms
308 http fetch GET 200 https://registry.npmjs.org/node_extra_ca_certs_mozilla_bundle/-/node_extra_ca_certs_mozilla_bundle-1.0.6.tgz 10616ms (cache miss)
309 timing reifyNode:node_modules/node_extra_ca_certs_mozilla_bundle Completed in 11514ms
310 http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-6.0.0.tgz 10549ms (cache miss)
311 timing reifyNode:node_modules/lru-cache Completed in 11523ms
312 http fetch GET 200 https://registry.npmjs.org/lowercase-keys/-/lowercase-keys-1.0.1.tgz 10584ms (cache miss)
313 timing reifyNode:node_modules/lowercase-keys Completed in 11558ms
314 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz 11094ms (cache miss)
315 timing reifyNode:node_modules/safe-buffer Completed in 11797ms
316 http fetch GET 200 https://registry.npmjs.org/node-domexception/-/node-domexception-1.0.0.tgz 10968ms (cache miss)
317 http fetch GET 200 https://registry.npmjs.org/next-tick/-/next-tick-1.1.0.tgz 10962ms (cache miss)
318 timing reifyNode:node_modules/next-tick Completed in 11859ms
319 http fetch GET 200 https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 10958ms (cache miss)
320 timing reifyNode:node_modules/ms Completed in 11859ms
321 http fetch GET 200 https://registry.npmjs.org/once/-/once-1.4.0.tgz 10989ms (cache miss)
322 timing reifyNode:node_modules/once Completed in 11861ms
323 http fetch GET 200 https://registry.npmjs.org/imurmurhash/-/imurmurhash-0.1.4.tgz 10797ms (cache miss)
324 timing reifyNode:node_modules/imurmurhash Completed in 11872ms
325 http fetch GET 200 https://registry.npmjs.org/sax/-/sax-1.3.0.tgz 11315ms (cache miss)
326 timing reifyNode:node_modules/sax Completed in 12016ms
327 http fetch GET 200 https://registry.npmjs.org/nekos.life/-/nekos.life-3.0.0.tgz 11121ms (cache miss)
328 timing reifyNode:node_modules/nekos.life Completed in 12021ms
329 http fetch GET 200 https://registry.npmjs.org/methods/-/methods-1.1.2.tgz 11062ms (cache miss)
330 timing reifyNode:node_modules/methods Completed in 12022ms
331 http fetch GET 200 https://registry.npmjs.org/m3u8stream/-/m3u8stream-0.8.6.tgz 11056ms (cache miss)
332 http fetch GET 200 https://registry.npmjs.org/lru-queue/-/lru-queue-0.1.0.tgz 11055ms (cache miss)
333 timing reifyNode:node_modules/lru-queue Completed in 12025ms
334 http fetch GET 200 https://registry.npmjs.org/mime-types/-/mime-types-2.1.35.tgz 11069ms (cache miss)
335 timing reifyNode:node_modules/mime-types Completed in 12027ms
336 http fetch GET 200 https://registry.npmjs.org/serialize-javascript/-/serialize-javascript-5.0.1.tgz 11498ms (cache miss)
337 timing reifyNode:node_modules/serialize-javascript Completed in 12197ms
338 http fetch GET 200 https://registry.npmjs.org/randombytes/-/randombytes-2.1.0.tgz 11425ms (cache miss)
339 timing reifyNode:node_modules/randombytes Completed in 12196ms
340 http fetch GET 200 https://registry.npmjs.org/is-utf8/-/is-utf8-0.2.1.tgz 11211ms (cache miss)
341 timing reifyNode:node_modules/is-utf8 Completed in 12193ms
342 http fetch GET 200 https://registry.npmjs.org/is-stream/-/is-stream-1.1.0.tgz 11134ms (cache miss)
343 timing reifyNode:node_modules/is-stream Completed in 12193ms
344 http fetch GET 200 https://registry.npmjs.org/is-retry-allowed/-/is-retry-allowed-1.2.0.tgz 11132ms (cache miss)
345 timing reifyNode:node_modules/is-retry-allowed Completed in 12193ms
346 http fetch GET 200 https://registry.npmjs.org/is-promise/-/is-promise-2.2.2.tgz 11190ms (cache miss)
347 timing reifyNode:node_modules/is-promise Completed in 12257ms
348 http fetch GET 200 https://registry.npmjs.org/hexoid/-/hexoid-1.0.0.tgz 11165ms (cache miss)
349 timing reifyNode:node_modules/hexoid Completed in 12258ms
350 http fetch GET 200 https://registry.npmjs.org/hasown/-/hasown-2.0.2.tgz 11167ms (cache miss)
351 timing reifyNode:node_modules/hasown Completed in 12260ms
352 http fetch GET 200 https://registry.npmjs.org/event-emitter/-/event-emitter-0.3.5.tgz 11059ms (cache miss)
353 http fetch GET 200 https://registry.npmjs.org/novelcovid/-/novelcovid-3.0.2.tgz 11473ms (cache miss)
354 timing reifyNode:node_modules/novelcovid Completed in 12360ms
355 http fetch GET 200 https://registry.npmjs.org/miniget/-/miniget-4.2.3.tgz 11459ms (cache miss)
356 timing reifyNode:node_modules/miniget Completed in 12365ms
357 http fetch GET 200 https://registry.npmjs.org/is-redirect/-/is-redirect-1.0.0.tgz 11298ms (cache miss)
358 timing reifyNode:node_modules/is-redirect Completed in 12364ms
359 http fetch GET 200 https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-6.2.1.tgz 11294ms (cache miss)
360 http fetch GET 200 https://registry.npmjs.org/got/-/got-6.7.1.tgz 11271ms (cache miss)
361 timing reifyNode:node_modules/got Completed in 12373ms
362 http fetch GET 200 https://registry.npmjs.org/gopd/-/gopd-1.0.1.tgz 11270ms (cache miss)
363 timing reifyNode:node_modules/gopd Completed in 12375ms
364 http fetch GET 200 https://registry.npmjs.org/get-intrinsic/-/get-intrinsic-1.2.4.tgz 11265ms (cache miss)
365 timing reifyNode:node_modules/get-intrinsic Completed in 12375ms
366 http fetch GET 200 https://registry.npmjs.org/fetch-blob/-/fetch-blob-3.2.0.tgz 11202ms (cache miss)
367 timing reifyNode:node_modules/fetch-blob Completed in 12376ms
368 http fetch GET 200 https://registry.npmjs.org/get-stream/-/get-stream-3.0.0.tgz 11278ms (cache miss)
369 timing reifyNode:node_modules/get-stream Completed in 12383ms
370 http fetch GET 200 https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz 11107ms (cache miss)
371 http fetch GET 200 https://registry.npmjs.org/easy-games-js/-/easy-games-js-1.2.1.tgz 11087ms (cache miss)
372 timing reifyNode:node_modules/easy-games-js Completed in 12340ms
373 http fetch GET 200 https://registry.npmjs.org/duplexer3/-/duplexer3-0.1.5.tgz 11091ms (cache miss)
374 timing reifyNode:node_modules/duplexer3 Completed in 12339ms
375 http fetch GET 200 https://registry.npmjs.org/es6-weak-map/-/es6-weak-map-2.0.3.tgz 11179ms (cache miss)
376 http fetch GET 200 https://registry.npmjs.org/define-data-property/-/define-data-property-1.1.4.tgz 11052ms (cache miss)
377 http fetch GET 200 https://registry.npmjs.org/es6-symbol/-/es6-symbol-3.1.4.tgz 11194ms (cache miss)
378 http fetch GET 200 https://registry.npmjs.org/has-proto/-/has-proto-1.0.3.tgz 11464ms (cache miss)
379 timing reifyNode:node_modules/has-proto Completed in 12561ms
380 http fetch GET 200 https://registry.npmjs.org/has-property-descriptors/-/has-property-descriptors-1.0.2.tgz 11463ms (cache miss)
381 timing reifyNode:node_modules/has-property-descriptors Completed in 12561ms
382 http fetch GET 200 https://registry.npmjs.org/fraction.js/-/fraction.js-4.3.4.tgz 11419ms (cache miss)
383 timing reifyNode:node_modules/fraction.js Completed in 12572ms
384 http fetch GET 200 https://registry.npmjs.org/eventemitter3/-/eventemitter3-1.2.0.tgz 11385ms (cache miss)
385 timing reifyNode:node_modules/eventemitter3 Completed in 12575ms
386 http fetch GET 200 https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz 11395ms (cache miss)
387 timing reifyNode:node_modules/fast-deep-equal Completed in 12579ms
388 http fetch GET 200 https://registry.npmjs.org/ext/-/ext-1.7.0.tgz 11407ms (cache miss)
389 http fetch GET 200 https://registry.npmjs.org/formdata-polyfill/-/formdata-polyfill-4.0.10.tgz 11433ms (cache miss)
390 timing reifyNode:node_modules/formdata-polyfill Completed in 12595ms
391 http fetch GET 200 https://registry.npmjs.org/domelementtype/-/domelementtype-2.3.0.tgz 11280ms (cache miss)
392 http fetch GET 200 https://registry.npmjs.org/snakecord/-/snakecord-1.0.9.tgz 11952ms (cache miss)
393 warn deprecated snakecord@1.0.9: Package no longer supported. Contact Support at https://www.npmjs.com/support for more info.
394 timing reifyNode:node_modules/snakecord Completed in 12668ms
395 http fetch GET 200 https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz 11685ms (cache miss)
